elapsed_s,elapsed_h,model_temperature,sensor_temperature,model_ext_temperature,current_temperature,target_temperature,hvac_action,hvac_mode,preset_mode,on_percent,power_percent,smartpi_a,smartpi_b,smartpi_learn_ok_count_a,smartpi_learn_ok_count_b,smartpi_learn_last_reason,smartpi_governance_regime,smartpi_phase,deadtime_heat_s,model_effective_heater_power_w,model_heating_rate_c_per_s,model_heat_loss_rate_c_per_s,model_net_heat_rate_c_per_s,model_fabric_temperature,model_solar_gain_w,model_internal_gain_w,model_fabric_to_air_flux_w,model_total_heat_loss_w,model_effective_u_value_W_per_C,model_weather_k_multiplier,model_infiltration_loss_w,model_fabric_loss_w,switch_state
88030.0,24.45277777777778,18.972050855676432,18.972,5.0,19.0,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00021641115179110802,0.0005490962264531111,17.68,0.0,0.0,-160.5,450.9,32.27,1.0,55.9,395.0,1.0
88090.0,24.469444444444445,19.018855427128827,19.019,5.0,19.0,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00022247973122314078,0.0005489147665642799,17.68,0.0,0.0,-166.4,451.1,32.18,1.0,56.1,395.0,1.0
88150.0,24.48611111111111,19.06529753027983,19.065,5.0,19.1,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00022850090619574626,0.000548734610499494,17.68,0.0,0.0,-172.2,451.3,32.08,1.0,56.3,395.0,1.0
88210.0,24.502777777777776,19.111379996535323,19.111,5.0,19.1,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00023447504701824324,0.0005485557480768189,17.68,0.0,0.0,-178.0,451.4,31.99,1.0,56.4,395.0,1.0
88270.0,24.519444444444446,19.157105635183086,19.157,5.0,19.2,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00024040252110720342,0.0005483781691938583,17.68,0.0,0.0,-183.8,451.6,31.9,1.0,56.6,395.0,1.0
88330.0,24.53611111111111,19.20247723356561,19.202,5.0,19.2,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00024628369300905333,0.0005482018638271327,17.68,0.0,0.0,-189.5,451.8,31.81,1.0,56.8,395.0,1.0
88390.0,24.552777777777777,19.247497557251503,19.247,5.0,19.2,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.0002521189244224912,0.0005480268220314626,17.68,0.0,0.0,-195.1,452.0,31.72,1.0,57.0,395.0,1.0
88450.0,24.569444444444443,19.292169350205576,19.292,5.0,19.3,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.0002579085742207344,0.0005478530339393577,17.68,0.0,0.0,-200.7,452.1,31.64,1.0,57.2,395.0,1.0
88510.0,24.586111111111112,19.336495334957625,19.336,5.0,19.3,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00026365299847358963,0.0005476804897604088,17.68,0.0,0.0,-206.3,452.3,31.55,1.0,57.3,395.0,1.0
88570.0,24.602777777777778,19.38047821276988,19.38,5.0,19.4,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00026935255046935764,0.0005475091797806873,17.68,0.0,0.0,-211.8,452.5,31.47,1.0,57.5,395.0,1.0
88630.0,24.619444444444444,19.424120663803098,19.424,5.0,19.4,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00027500758073655234,0.0005473390943621459,17.68,0.0,0.0,-217.3,452.7,31.38,1.0,57.7,395.0,1.0
88690.0,24.636111111111113,19.467425347281445,19.467,5.0,19.5,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00028061843706546667,0.000547170223942027,17.68,0.0,0.0,-222.7,452.8,31.3,1.0,57.9,395.0,1.0
88750.0,24.65277777777778,19.510394901656035,19.51,5.0,19.5,20.0,heating,heat,none,1.0,100.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.00028618546452956103,0.0005470025590322743,17.68,0.0,0.0,-228.1,453.0,31.22,1.0,58.0,395.0,1.0
88810.0,24.669444444444444,19.55303194476719,19.553,5.0,19.6,20.0,heating,heat,none,0.9858207938265159,99.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.0002917090055066848,0.0005468360902189495,17.68,0.0,0.0,-233.5,453.2,31.14,1.0,58.2,395.0,1.0
88870.0,24.68611111111111,19.59533907400546,19.595,5.0,19.6,20.0,heating,heat,none,0.9007967061420723,90.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00029718939970013557,0.0005466708081616529,17.68,0.0,0.0,-238.8,453.3,31.06,1.0,58.4,394.9,1.0
88930.0,24.70277777777778,19.637318866471357,19.637,5.0,19.6,20.0,heating,heat,none,0.8157726184576215,82.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00030262698415955085,0.000546506703592949,17.68,0.0,0.0,-244.1,453.5,30.98,1.0,58.5,394.9,1.0
88990.0,24.719444444444445,19.678973879133874,19.679,5.0,19.7,20.0,heating,heat,none,0.7307485307731779,73.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00030802209330163646,0.0005463437673177965,17.68,0.0,0.0,-249.3,453.7,30.91,1.0,58.7,394.9,1.0
89050.0,24.73611111111111,19.720306648987727,19.72,5.0,19.7,20.0,heating,heat,none,0.6477488261288354,65.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00031337505893073915,0.0005461819902129835,17.68,0.0,0.0,-254.5,453.8,30.83,1.0,58.9,394.9,1.0
89110.0,24.752777777777776,19.7613196932094,19.761,5.0,19.8,20.0,heating,heat,none,0.5647491214844931,56.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00031868621025924707,0.0005460213632265651,17.68,0.0,0.0,-259.6,454.0,30.75,1.0,59.0,394.9,1.0
89170.0,24.769444444444446,19.80201550931195,19.802,5.0,19.8,20.0,heating,heat,none,0.4817494168401506,48.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.0003239558739278398,0.0005458618773773077,17.68,0.0,0.0,-264.7,454.1,30.68,1.0,59.2,394.9,1.0
89230.0,24.78611111111111,19.842396575298622,19.842,5.0,19.8,20.0,heating,heat,none,0.40077409523591656,40.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.0003291843740255822,0.0005457035237541366,17.68,0.0,0.0,-269.8,454.3,30.61,1.0,59.4,394.9,1.0
89290.0,24.802777777777777,19.882465349815245,19.882,5.0,19.9,20.0,heating,heat,none,0.3019266790872713,30.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.00033437203210984895,0.000545546293515587,17.68,0.0,0.0,-274.8,454.5,30.54,1.0,59.5,394.9,1.0
89350.0,24.819444444444443,19.922224272301452,19.922,5.0,19.9,20.0,heating,heat,none,0.1774882981023111,18.0,0.063771,0.000344,47,77,skip: governance (regime_transition),near_band,Stable,34.0,1000.0,0.001,0.0003395191672261075,0.0005453901778892612,17.68,0.0,0.0,-279.8,454.6,30.47,1.0,59.7,394.9,1.0
89410.0,24.836111111111112,19.961675763140708,19.962,5.0,20.0,20.0,heating,heat,none,0.1039995415563865,10.0,0.063771,0.000344,47,77,skip: governance (regime_transition),dead_band,Stable,34.0,1000.0,0.001,0.0003446260959275371,0.0005452351681712889,17.68,0.0,0.0,-284.8,454.8,30.4,1.0,59.8,394.9,1.0
89470.0,24.852777777777778,20.000822223809177,20.001,5.0,20.0,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (regime_transition),dead_band,Stable,34.0,1000.0,0.001,0.0003496931322945001,0.0005450812557257916,17.68,0.0,0.0,-289.7,454.9,30.33,1.0,60.0,394.9,1.0
89530.0,24.869444444444444,20.039666037023412,20.04,5.0,20.0,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (regime_transition),dead_band,Stable,34.0,1000.0,0.001,0.0003547205879538556,0.0005449284319843514,17.68,0.0,0.0,-294.6,455.1,30.26,1.0,60.2,394.9,1.0
89590.0,24.886111111111113,20.068209566886917,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.0003596687720981313,-0.0004551833115545155,17.68,0.0,0.0,-299.4,455.2,30.21,1.0,60.3,394.9,0.0
89650.0,24.90277777777778,20.046725470078556,20.047,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=5)",saturated,Stable,34.0,0.0,0.0,0.0003569035301209755,-0.00045509495577368276,17.68,0.0,0.0,-296.7,455.1,30.25,1.0,60.2,394.9,0.0
89710.0,24.919444444444444,20.065329204946956,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.00035806468095592685,0.0005448330839632481,17.68,0.0,0.0,-297.8,455.2,30.21,1.0,60.3,394.9,1.0
89770.0,24.93611111111111,20.05380182814814,20.054,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003578370491871563,-0.000455118404692118,17.68,0.0,0.0,-297.6,455.1,30.23,1.0,60.2,394.9,0.0
89830.0,24.95277777777778,20.05241423778562,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.00035641606302822036,0.0005448896037013088,17.68,0.0,0.0,-296.2,455.1,30.24,1.0,60.2,394.9,1.0
89890.0,24.969444444444445,20.06089518233563,20.061,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.000358772789921422,-0.0004551419150266326,17.68,0.0,0.0,-298.5,455.1,30.22,1.0,60.2,394.9,0.0
89950.0,24.98611111111111,20.03946460142021,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.0003560145454166073,-0.0004550537521102313,17.68,0.0,0.0,-295.9,455.1,30.26,1.0,60.2,394.9,1.0
90010.0,25.002777777777776,20.06800560351313,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.0003597107615929389,-0.00045516548703207233,17.68,0.0,0.0,-299.4,455.2,30.21,1.0,60.3,394.9,0.0
90070.0,25.019444444444446,20.046518998793868,20.047,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003569451897148685,-0.0004550771227056172,17.68,0.0,0.0,-296.8,455.1,30.24,1.0,60.2,394.9,0.0
90130.0,25.03611111111111,20.065120245455915,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.0003581060132260436,0.0005448509255060901,17.68,0.0,0.0,-297.8,455.1,30.21,1.0,60.3,394.9,1.0
90190.0,25.052777777777777,20.05359040000137,20.054,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.00035787805669050576,-0.0004551005547447916,17.68,0.0,0.0,-297.7,455.1,30.23,1.0,60.2,394.9,0.0
90250.0,25.069444444444443,20.052200360381004,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.0003564567483018339,0.0005449074619833766,17.68,0.0,0.0,-296.2,455.1,30.23,1.0,60.2,394.9,1.0
90310.0,25.086111111111112,20.060678874919528,20.061,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.0003588131554825152,-0.0004551240484790214,17.68,0.0,0.0,-298.6,455.1,30.22,1.0,60.2,394.9,0.0
90370.0,25.102777777777778,20.039245883088622,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.0003560545937627279,-0.00045503587736573454,17.68,0.0,0.0,-295.9,455.0,30.26,1.0,60.2,394.9,1.0
90430.0,25.119444444444444,20.067784493212887,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.0003597504952021282,-0.00045514760415881075,17.68,0.0,0.0,-299.5,455.1,30.21,1.0,60.3,394.9,0.0
90490.0,25.136111111111113,20.04629551532379,20.046,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.00035698461104580886,-0.00045505923177117946,17.68,0.0,0.0,-296.8,455.1,30.24,1.0,60.2,394.9,0.0
90550.0,25.15277777777778,20.064894407467968,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.00035814512471821,0.0005448688244346432,17.68,0.0,0.0,-297.9,455.1,30.21,1.0,60.3,394.9,1.0
90610.0,25.169444444444444,20.05336222600181,20.053,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003579168607643178,-0.0004550826478886597,17.68,0.0,0.0,-297.7,455.1,30.23,1.0,60.2,394.9,0.0
90670.0,25.18611111111111,20.051969868731526,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.00035649524735880414,0.0005449253767010707,17.68,0.0,0.0,-296.3,455.1,30.23,1.0,60.2,394.9,1.0
90730.0,25.20277777777778,20.060446083838382,20.06,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.0003588513519053942,-0.0004551061259652666,17.68,0.0,0.0,-298.6,455.1,30.22,1.0,60.2,394.9,0.0
90790.0,25.219444444444445,20.03901081065175,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.00035609248991565684,-0.00045501794712090763,17.68,0.0,0.0,-295.9,455.0,30.26,1.0,60.2,394.9,1.0
90850.0,25.23611111111111,20.067547157355015,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00035978809343077775,-0.0004551296662473934,17.67,0.0,0.0,-299.5,455.1,30.21,1.0,60.3,394.9,0.0
90910.0,25.252777777777776,20.04605593383954,20.046,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003570219136775251,-0.0004550412862571493,17.67,0.0,0.0,-296.8,455.0,30.24,1.0,60.2,394.9,0.0
90970.0,25.269444444444446,20.064652598012948,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.0003581821340621599,0.0005448867774878087,17.67,0.0,0.0,-297.9,455.1,30.21,1.0,60.3,394.9,1.0
91030.0,25.28611111111111,20.053118206093714,20.053,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003579535791116297,-0.00045506468735934076,17.67,0.0,0.0,-297.7,455.1,30.23,1.0,60.2,394.9,0.0
91090.0,25.302777777777777,20.051723655751193,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.0003565316769827069,0.0005449433446440535,17.67,0.0,0.0,-296.3,455.1,30.23,1.0,60.2,394.8,1.0
91150.0,25.319444444444443,20.060197695030883,20.06,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00035888749506136143,-0.0004550881506706211,17.67,0.0,0.0,-298.6,455.1,30.22,1.0,60.2,394.8,0.0
91210.0,25.336111111111112,20.038760263127426,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.00035612834884154093,-0.00045499996453611654,17.67,0.0,0.0,-296.0,455.0,30.26,1.0,60.2,394.8,1.0
91270.0,25.352777777777778,20.07729446809056,20.077,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (regime_transition),saturated,Stable,34.0,1000.0,0.001,0.0003598636703469523,0.0005448483235665075,17.67,0.0,0.0,-299.6,455.2,30.19,1.0,60.3,394.8,0.0
91330.0,25.369444444444444,20.055723971979276,20.056,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003583387568364559,-0.0004550630117346361,17.67,0.0,0.0,-298.1,455.1,30.23,1.0,60.2,394.8,0.0
91390.0,25.386111111111113,20.044319315521797,20.044,5.0,20.0,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (dead_band),hold,Stable,34.0,1000.0,0.001,0.00035562389619258705,0.0005449850562866899,17.67,0.0,0.0,-295.4,455.0,30.24,1.0,60.2,394.8,1.0
91450.0,25.40277777777778,20.07280889225936,20.073,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.000360565015845788,-0.00045512649526330414,17.67,0.0,0.0,-300.3,455.1,30.2,1.0,60.3,394.8,0.0
91510.0,25.419444444444444,20.051271264277784,20.051,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003577927645634584,-0.00045503794901091243,17.67,0.0,0.0,-297.6,455.0,30.23,1.0,60.2,394.8,0.0
91570.0,25.43611111111111,20.049886319254195,20.05,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.0003563721164450642,0.0005449700478949432,17.67,0.0,0.0,-296.2,455.0,30.23,1.0,60.2,394.8,1.0
91630.0,25.45277777777778,20.068344105801746,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00036001744227242015,-0.0004551013894927153,17.67,0.0,0.0,-299.7,455.1,30.2,1.0,60.3,394.8,0.0
91690.0,25.469444444444445,20.046839183703042,20.047,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.0003572494674682483,-0.0004550129611033202,17.67,0.0,0.0,-297.1,455.0,30.24,1.0,60.2,394.8,0.0
91750.0,25.48611111111111,20.065422256509244,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.0003584079068244581,0.0005449151506552567,17.67,0.0,0.0,-298.1,455.1,30.21,1.0,60.3,394.8,1.0
91810.0,25.502777777777776,20.053874379601286,20.054,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.00035817758475845547,-0.0004550362665607941,17.67,0.0,0.0,-298.0,455.0,30.23,1.0,60.2,394.8,0.0
91870.0,25.519444444444446,20.05246644981752,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.0003567539293183307,0.0005449718126941671,17.67,0.0,0.0,-296.5,455.0,30.23,1.0,60.2,394.8,1.0
91930.0,25.53611111111111,20.060927214378918,20.061,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00035910800778221716,-0.00045505963574550773,17.67,0.0,0.0,-298.9,455.1,30.21,1.0,60.2,394.8,0.0
91990.0,25.552777777777777,20.039476611662067,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.0003563471355370696,-0.0004549714031096284,17.67,0.0,0.0,-296.2,455.0,30.25,1.0,60.2,394.8,1.0
92050.0,25.569444444444443,20.067997748905015,20.068,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00036004074450043754,-0.000455083068876336,17.67,0.0,0.0,-299.8,455.1,30.2,1.0,60.3,394.8,0.0
92110.0,25.586111111111112,20.046491435061167,20.046,5.0,20.0,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.00035727258577641837,-0.0004549946359546834,17.67,0.0,0.0,-297.1,455.0,30.24,1.0,60.2,394.8,0.0
92170.0,25.602777777777778,20.065073127107514,20.065,5.0,20.1,20.0,heating,heat,none,0.0,0.0,0.063771,0.000344,47,77,skip: governance (hold),near_band,Stable,34.0,1000.0,0.001,0.00035843084264955806,0.0005449334802966603,17.67,0.0,0.0,-298.2,455.1,30.21,1.0,60.3,394.8,1.0
92230.0,25.619444444444444,20.053523880339167,20.054,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",saturated,Stable,34.0,0.0,0.0,0.00035820033952604056,-0.0004550179324658057,17.67,0.0,0.0,-298.0,455.0,30.23,1.0,60.2,394.8,0.0
92290.0,25.636111111111113,20.052114591509334,20.052,5.0,20.1,20.0,heating,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,skip: governance (hold),hold,Stable,34.0,1000.0,0.001,0.00035677650444281944,0.0005449901512038641,17.67,0.0,0.0,-296.6,455.0,30.23,1.0,60.2,394.8,1.0
92350.0,25.65277777777778,20.06057400775451,20.061,5.0,20.1,20.0,idle,heat,none,0.0,0.0,0.063771,0.000344,47,77,"extending: slope not robust (insufficient_samples, n=3)",saturated,Stable,34.0,0.0,0.0,0.00035913040466697944,-0.00045504129285967406,17.67,0.0,0.0,-298.9,455.0,30.21,1.0,60.2,394.8,0.0
92410.0,25.669444444444444,20.03912206736746,20.039,5.0,20.0,20.0,idle,heat,none,0.08092157489918274,8.0,0.063771,0.000344,47,77,"extending: slope not robust (low_amplitude, n=4)",dead_band,Stable,34.0,0.0,0.0,0.0003563693555745133,-0.0004549530558859287,17.67,0.0,0.0,-296.2,455.0,30.25,1.0,60.2,394.8,1.0
